Document,ItemCode,Category,Trn,Description,Qty,Year_Mth_Week,Due_Date
QOH,WFVIOGNIE23B06K,Organic White Wine,OH,WINE FRAME VIOGNIER 2023,21.0000,On Hand,01 Aug 2025
QOH,LABEL001,Current Wine Labels,OH,CAPT DIAS CAPE BLEND 2023 FRONTS,0.0000,On Hand,01 Aug 2025
QOH,LABEL002,Current Wine Labels,OH,CAPT DIAS CAPE BLEND BACKS,0.0000,On Hand,01 Aug 2025
QOH,LABEL003,Current Wine Labels,OH,CAPT DIAS CAPE BLEND CHINESE STICKERS,0.0000,On Hand,01 Aug 2025
QOH,LABEL004,Current Wine Labels,OH,IMPORTER STICKERS,0.0000,On Hand,01 Aug 2025
QOH,PARTITION001,Partitions,OH,6BN HALF LENGHT DIVIDERS,0.0000,On Hand,01 Aug 2025
QOH,LABEL005,Carton Sticker Labels,OH,SEMI-GLOSS WHITE,0.0000,On Hand,01 Aug 2025
QOH,BOTTLE003,Bottles,OH,BN197 ANTIQUE GREEN,0.0000,On Hand,01 Aug 2025
QOH,CAPTCAPEBLEND23A06EX,Conventional Labelled Red Wine,OH,CAPT DIAS CAPE BLEND 2023,0.0000,On Hand,01 Aug 2025
QOH,SGPNTG23B06EX,Organic Red Wine,OH,SOPHIE GERMANIER PINOTAGE 2023,0.0000,On Hand,01 Aug 2025
QOH,SGCHBL24B06EX,Organic White Wine,OH,SOPHIE GERMANIER CHENIN BLANC 2024,0.0000,On Hand,01 Aug 2025
QOH,AZSHIRAZ21A06LM,Conventional Labelled Red Wine,OH,AZANIA SHIRAZ 2021,0.0000,On Hand,01 Aug 2025
QOH,text,,OH,container numberjfofprkfkf,0.0000,On Hand,01 Aug 2025
MIN,AZPNTG20A06LM,Conventional Labelled Red Wine,Min,AZANIA PINOTAGE 2020,0.0000,Min Level,01 Aug 2025
MIN,AZPNTG20A06EX,Conventional Labelled Red Wine,Min,AZANIA PINOTAGE 2020,0.0000,Min Level,01 Aug 2025
MIN,AZSHIRAZ21A06KL,Conventional Labelled Red Wine,Min,AZANIA SHIRAZ 2021,0.0000,Min Level,01 Aug 2025
MIN,BEECABS21B06KL,Organic Red Wine,Min,BEECONSCIOUS CABERNET SAUV 2021,0.0000,Min Level,01 Aug 2025
MIN,BEECHBL24B06KUS,Organic White Wine,Min,BEECONSCIOUS CHENIN BLANC 2024,0.0000,Min Level,01 Aug 2025
MIN,BEECMS20B06KUSL,Organic Red Wine,Min,BEECONSCIOUS REDBLEND ORG. 2020,0.0000,Min Level,01 Aug 2025
MIN,BEECMS21B06KFRA,Organic Red Wine,Min,BEECONSCIOUS REDBLEND ORG. 2021,0.0000,Min Level,01 Aug 2025
MIN,BEECMS23B06KLFE,Organic Red Wine,Min,BEECONSCIOUS REDBLEND ORG. 2023,0.0000,Min Level,01 Aug 2025
MIN,BEEPNTG24B06KUS,Organic Red Wine,Min,BEECONSCIOUS PINOTAGE 2024,0.0000,Min Level,01 Aug 2025
MIN,BEEROSE23B06KL,Organic Rose Wine,Min,BEECONSCIOUS ORGANIC ROSE 2023,0.0000,Min Level,01 Aug 2025
MIN,BEESAUBL22B06KL,Organic White Wine,Min,BEECONSCIOUS SAUVIGNON BLANC 2022,0.0000,Min Level,01 Aug 2025
MIN,BEESAUSEM21B6KL,Organic White Wine,Min,BEECONSCIOUS WHITEBLEND ORG. 2021,0.0000,Min Level,01 Aug 2025
MIN,BEESAUSEM22B6KE,Organic White Wine,Min,BEECONSCIOUS WHITEBLEND ORG. 2022,0.0000,Min Level,01 Aug 2025
MIN,BEESAUSEM23B6KE,Organic White Wine,Min,BEECONSCIOUS WHITEBLEND ORG. 2023,0.0000,Min Level,01 Aug 2025
MIN,BEESBSEM24B06KC,Organic White Wine,Min,BEECONSCIOUS SAUVIGNON / SEMILLON 2024,0.0000,Min Level,01 Aug 2025
MIN,BEESBSEM24B06KE,Organic White Wine,Min,BEECONSCIOUS SAUVIGNON / SEMILLON,0.0000,Min Level,01 Aug 2025
MIN,BEESBSEM24B06KU,Organic White Wine,Min,BEECONSCIOUS SAUVIGNON / SEMILLON,0.0000,Min Level,01 Aug 2025
MIN,BOTTLE001,Bottles,Min,BN728 DG BURGUNDY,0.0000,Min Level,01 Aug 2025
MIN,BOTTLE002,Bottles,Min,BN728 DEADLEAF GREEN BURGUNDY,0.0000,Min Level,01 Aug 2025
MIN,BULKCABERNE25BD,Organic Bulk Wine,Min,CABERNET SAUVIGNON ORGANIC 2025 (DV),0.0000,Min Level,01 Aug 2025
MIN,BULKCABERNET21B,Organic Bulk Wine,Min,ORGANIC CABERNET SAUVIGNON 2021,0.0000,Min Level,01 Aug 2025
MIN,BULKWINE001,Conventional Bulk Wine,Min,CAPE BLEND 2023 BULKWINE,0.0000,Min Level,01 Aug 2025
MIN,BULKCHARDON25BW,Organic Bulk Wine,Min,CHARDONNAY ORGANIC WELLINGTON 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKCHENIN25BD,Organic Bulk Wine,Min,CHENIN BLANC ORGANIC DURBANVILLE 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKCHENIN25BW,Organic Bulk Wine,Min,CHENIN BLANC ORGANIC WELLINGTON 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKGRENACH25BS,Organic Bulk Wine,Min,GRENACHE ORGANIC NATIVO 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKMERLOT25BD,Organic Bulk Wine,Min,MERLOT ORGANIC DURBANVILLE 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKMOURVEDR24B,Organic Bulk Wine,Min,MOURVEDRE ORGANIC 2024 WELLINGTON,0.0000,Min Level,01 Aug 2025
MIN,BULKPINOTAG25BD,Organic Bulk Wine,Min,PINOTAGE ORGANIC DURBANVILLE 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKPINOTAG25BS,Organic Bulk Wine,Min,PINOTAGE ORGANIC NATIVO 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKSHIRAZ24BW,Organic Bulk Wine,Min,SHIRAZ ORGANIC 2024 WELLINGTON,0.0000,Min Level,01 Aug 2025
MIN,BULKSHIRAZ25BS,Organic Bulk Wine,Min,SHIRAZ ORGANIC NATIVO 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKSHIRAZ25BW,Organic Bulk Wine,Min,SHIRAZ ORGANIC WELLINGTON 2025,0.0000,Min Level,01 Aug 2025
MIN,BULKVIOGNIE24BW,Organic Bulk Wine,Min,VIOGNIER ORGANIC 2024 WELLINGTON,0.0000,Min Level,01 Aug 2025
MIN,BULKVIOGNIE25BS,Organic Bulk Wine,Min,VIOGNIER ORGANIC NATIVO 2025,0.0000,Min Level,01 Aug 2025
MIN,CAPS-BLACK,Capsules,Min,POLYLAMINATED PLAIN BLACK MATT,0.0000,Min Level,01 Aug 2025
MIN,CAPS-SONOP-BLK,Capsules,Min,SONOP PRINTED POLYLAM CAPSULES,0.0000,Min Level,01 Aug 2025
MIN,CAPS-SONOP-RED,Capsules,Min,SONOP PRINTED POLYLAM CAPSULES,0.0000,Min Level,01 Aug 2025
MIN,CART-3X750ML,Current Cartons,Min,CHRISTMAS GIFT PACK 3X750ML,0.0000,Min Level,01 Aug 2025
MIN,CART-438-6BN,Cartons Not In Use,Min,JACQUES GERMANIER PRINTED 6X750ML,0.0000,Min Level,01 Aug 2025
MIN,CART-438-6BN3,Cartons Not In Use,Min,ALAIN BARON PRINTED (6X750ML),0.0000,Min Level,01 Aug 2025
MIN,CART-438-6BNSA,Cartons Not In Use,Min,SA FLAG PRINTED 6BN438,0.0000,Min Level,01 Aug 2025
MIN,CART-591-6BN,Cartons Not In Use,Min,PLAIN KRAFT 6BN591 CARTONS,0.0000,Min Level,01 Aug 2025
MIN,CART-5LT-BIB,Cartons Not In Use,Min,TRIBAL NATURAL SWEET CARTON,0.0000,Min Level,01 Aug 2025
MIN,CART-725-12BN,Current Cartons,Min,PLAIN KRAFT 12BN725 CARTON,0.0000,Min Level,01 Aug 2025
MIN,CART-725-6BN1,Current Cartons,Min,UNPRINTED KRAFT 6BN725,0.0000,Min Level,01 Aug 2025
MIN,CART-726-6BN2,Current Cartons,Min,ALAIN BARON PRINTED (6X750ML),0.0000,Min Level,01 Aug 2025
MIN,CART-FLTP-438B,Cartons Not In Use,Min,JG FLATPACK CARTONS 6BN438,0.0000,Min Level,01 Aug 2025
MIN,CART-FLTP-438R,Cartons Not In Use,Min,JG FLATPACK CARTONS 6BN438,0.0000,Min Level,01 Aug 2025
MIN,CART-ILANG-12BN,Cartons Not In Use,Min,ILANGA PRINTED (12X375ML),0.0000,Min Level,01 Aug 2025
MIN,CART-ILANG-24BN,Cartons Not In Use,Min,ILANGA PRINTED (24X187ML),0.0000,Min Level,01 Aug 2025
MIN,CART-ILANG-6BN,Cartons Not In Use,Min,ILANGA PRINTED (6X750ML) BN438,0.0000,Min Level,01 Aug 2025
MIN,CART-ILANG-6BN1,Cartons Not In Use,Min,ILANGA PRINTED (6X750ML) BN726,0.0000,Min Level,01 Aug 2025
MIN,CART-MGROVE,Cartons Not In Use,Min,MILTON GROVE PRINTED 6BN591,0.0000,Min Level,01 Aug 2025
MIN,CART-ORGANIC,Current Cartons,Min,SG ORGANIC PRINTED 6BN1413,0.0000,Min Level,01 Aug 2025
MIN,CART-ORGANIC2,Current Cartons,Min,SG ORGANIC PRINTED 6BN728 CARTONS,0.0000,Min Level,01 Aug 2025
MIN,CORK001,Cork Closures,Min,DIAM GERMANIER PRINTED 44X24MM,0.0000,Min Level,01 Aug 2025
MIN,DIVIDERBOARD,DryGoods,Min,PLASTIC DIVIDERBOARDS GREEN / BLUE,0.0000,Min Level,01 Aug 2025
MIN,DIVIDERBOARD1,DryGoods,Min,PLASTIC DIVIDERBOARDS YELLOW,0.0000,Min Level,01 Aug 2025
MIN,ILCABM19B12K,Organic Red Wine,Min,ILANGA CABERNET MERLOT 2019,0.0000,Min Level,01 Aug 2025
MIN,IMCSAUVBL24B06K,Organic White Wine,Min,IM CARE ORGANIC SAUVIGNON BLANC 2024,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B-11,Wine Labels Not In Use,Min,AZANIA CHARDONNAY SAUVIGNON BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B-13,Wine Labels Not In Use,Min,AZANIA CABERNET MERLOT SHIRAZ,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B-15,Wine Labels Not In Use,Min,AZANIA CABERNET MERLOT ORGANIC,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B-4,Wine Labels Not In Use,Min,AZANIA PINOTAGE (ENG) BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B-7,Wine Labels Not In Use,Min,AZANIA SHIRAZ (ENG) BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B-8,Wine Labels Not In Use,Min,AZANIA CHENIN BLANC BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B17,Wine Labels Not In Use,Min,AZANIA MAIDENHEAD PINOTAGE BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-B18,Wine Labels Not In Use,Min,AZANIA MAIDENHEAD SHIRAZ BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-F-13,Wine Labels Not In Use,Min,AZANIA CHARDONNAY SAUVIGNON FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-F-14,Wine Labels Not In Use,Min,AZANIA CABERNET MERLOT ORGANIC,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-F-4,Wine Labels Not In Use,Min,AZANIA PINOTAGE FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-F-6,Wine Labels Not In Use,Min,AZANIA SHIRAZ FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-AZANIA-F-7,Wine Labels Not In Use,Min,AZANIA CHENIN BLANC FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BEECONS-B11,Current Wine Labels,Min,BEECONSCIOUS ORGANIC ROSE LFE BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BEECONS-B17,Current Wine Labels,Min,BEECONSCIOUS REDBLEND BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BEECONS-B18,Current Wine Labels,Min,BEECONSCIOUS WHITEBLEND BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BEECONS-F18,Current Wine Labels,Min,BEECONSCIOUS WHITEBLEND 2024 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BEECONS-F19,Current Wine Labels,Min,BEECONSCIOUS REDBLEND 2024 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BEECONS-F20,Current Wine Labels,Min,BEECONSCIOUS ORGANIC ROSE 2024,0.0000,Min Level,01 Aug 2025
MIN,LAB-BEECONS-F21,Current Wine Labels,Min,BEECONSCIOUS WHITEBLEND 2025 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BIG5-F10,Wine Labels Not In Use,Min,BIG FIVE ROSE FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BIG5-F11,Wine Labels Not In Use,Min,BIG FIVE CHENIN BLANC FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BIG5-F12,Wine Labels Not In Use,Min,BIG FIVE CHARDONNAY FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-BLUE,Carton Sticker Labels,Min,BLANK BLUE STICKER,0.0000,Min Level,01 Aug 2025
MIN,LAB-GOLD1,Carton Sticker Labels,Min,PLAIN GOLD STICKERS,0.0000,Min Level,01 Aug 2025
MIN,LAB-GREEN,Carton Sticker Labels,Min,GREEN BLANK STICKER 80X140 MM,0.0000,Min Level,01 Aug 2025
MIN,LAB-GREEN1,Carton Sticker Labels,Min,PLAIN OLIVE GREEN STICKERS,0.0000,Min Level,01 Aug 2025
MIN,LAB-ILANGA-B3,Wine Labels Not In Use,Min,ILANGA CABERNET MERLOT SHIRAZ 750ML,0.0000,Min Level,01 Aug 2025
MIN,LAB-ILANGA-F7,Wine Labels Not In Use,Min,ILANGA CABERNET MER SHIRAZ 2020 (750),0.0000,Min Level,01 Aug 2025
MIN,LAB-IMCARE-F1,Current Wine Labels,Min,IM CARE CHENIN BLANC 2024 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-IMCARE-F2,Current Wine Labels,Min,IM CARE CHARDONNAY 2024 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-IMCARE-F3,Current Wine Labels,Min,IM CARE PINOTAGE 2024 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-IMCARE-F4,Current Wine Labels,Min,IM CARE CABERNET SAUVIGNON 2021,0.0000,Min Level,01 Aug 2025
MIN,LAB-IMCARE-F5,Current Wine Labels,Min,IM CARE SMV 2021 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-JG-B5,Wine Labels Not In Use,Min,JG CABERNET MERLOT BACKS (NEW),0.0000,Min Level,01 Aug 2025
MIN,LAB-LAN-B-3,Wine Labels Not In Use,Min,LANDELA SELECT RED BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-LAN-B7,Wine Labels Not In Use,Min,LANDELA SEMI-SWEET ROSE BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-LAN-B8,Wine Labels Not In Use,Min,LANDELA SELECT WHITE BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-LAN-F-3,Wine Labels Not In Use,Min,LANDELA SELECT RED FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-LAN-F6,Wine Labels Not In Use,Min,LANDELA SEMI-SWEET ROSE FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-LAN-F8,Wine Labels Not In Use,Min,LANDELA SELECT WHITE FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-MCC-NECK,Current Wine Labels,Min,MCC ORGANIC NECKTAG,0.0000,Min Level,01 Aug 2025
MIN,LAB-MILTONGR-B1,Wine Labels Not In Use,Min,MILTON GROVE CABERNET SAUVIGNON NA,0.0000,Min Level,01 Aug 2025
MIN,LAB-MILTONGR-B2,Wine Labels Not In Use,Min,MILTON GROVE CHARDONNAY NA,0.0000,Min Level,01 Aug 2025
MIN,LAB-MILTONGR-F1,Wine Labels Not In Use,Min,MILTON GROVE CABERNET SAUVIGNON NA,0.0000,Min Level,01 Aug 2025
MIN,LAB-MUNDUS,Wine Labels Not In Use,Min,MUNDUS VINI 2022 SILVER AWARDS,0.0000,Min Level,01 Aug 2025
MIN,LAB-OOA-B-4,Wine Labels Not In Use,Min,OOAFRICA CHARDONNAY (OLD),0.0000,Min Level,01 Aug 2025
MIN,LAB-OOA-B-7,Wine Labels Not In Use,Min,OUT OF AFRICA PINOTAGE (OLD),0.0000,Min Level,01 Aug 2025
MIN,LAB-OOA-F-4,Wine Labels Not In Use,Min,OUT OF AFRICA CHARDONNAY,0.0000,Min Level,01 Aug 2025
MIN,LAB-OOA-F-9,Wine Labels Not In Use,Min,OUT OF AFRICA PINOTAGE,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORANGE,Carton Sticker Labels,Min,BLANK ORANGE STICKER 80X140,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-B18,Wine Labels Not In Use,Min,ORGANIC SAUVIGNON BLANC / SEMILLON,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-B20,Current Wine Labels,Min,ORGANIC CHARDONNAY BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-B21,Current Wine Labels,Min,ORGANIC REDBLEND BACKS LFE,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-B4,Current Wine Labels,Min,ORGANIC PINOTAGE BACKS,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-F23,Wine Labels Not In Use,Min,ORGANIC SAUVIGNON SEMILLON 2024,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-F26,Current Wine Labels,Min,ORGANIC CAP CLASSIC (MCC) 2022 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-F27,Current Wine Labels,Min,ORGANIC CHARDONNAY 2024 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-F28,Wine Labels Not In Use,Min,ORGANIC PINOTAGE 2023 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-ORGANIC-F29,Current Wine Labels,Min,ORGANIC REDBLEND 2024 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-PINK,Carton Sticker Labels,Min,BLANK PINK STICKER 80X140 MM,0.0000,Min Level,01 Aug 2025
MIN,LAB-RED-80X140,Carton Sticker Labels,Min,RED BLANK STICKER 80X140 MM,0.0000,Min Level,01 Aug 2025
MIN,LAB-SPAR-BACK,Wine Labels Not In Use,Min,TRIBAL SPARKLING BACKLABELS,0.0000,Min Level,01 Aug 2025
MIN,LAB-SPAR-FRONT,Wine Labels Not In Use,Min,TRIBAL SPARKLING FRONTLABELS,0.0000,Min Level,01 Aug 2025
MIN,LAB-SPAR-NECK,Wine Labels Not In Use,Min,TRIBAL SPARKLING NECKLABELS,0.0000,Min Level,01 Aug 2025
MIN,LAB-TRI-B-18,Wine Labels Not In Use,Min,TRIBAL PINOTAGE (ENGLISH),0.0000,Min Level,01 Aug 2025
MIN,LAB-TRI-B-3,Wine Labels Not In Use,Min,TRIBAL SKIN DRY WHITE (750 ML),0.0000,Min Level,01 Aug 2025
MIN,LAB-TRI-F25,Wine Labels Not In Use,Min,TRIBAL SHIRAZ FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-TRI-F26,Wine Labels Not In Use,Min,TRIBAL CABERNET FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-TRI-F27,Wine Labels Not In Use,Min,TRIBAL PINOTAGE FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LAB-WFRAME-F1,Current Wine Labels,Min,WINE FRAME SHIRAZ 2024 WRAPS,0.0000,Min Level,01 Aug 2025
MIN,LAB-WFRAME-F2,Current Wine Labels,Min,WINE FRAME VIOGNIER 2024 WRAPS,0.0000,Min Level,01 Aug 2025
MIN,LAB-WFRAME-F3,Current Wine Labels,Min,WINE FRAME GRENACHE 2024 WRAPS,0.0000,Min Level,01 Aug 2025
MIN,SC-BEECONSCIOUS,Screw Cap Closures,Min,BEECONSCIOUS PRINTED SCREW CAPS,0.0000,Min Level,01 Aug 2025
MIN,SC-CCBLINER,Screw Cap Closures,Min,TAPPINO SILVER CCB LINER,0.0000,Min Level,01 Aug 2025
MIN,SC-GOLD1,Screw Cap Closures,Min,PLAIN GOLD UNPRINTED SCREW CAPS,0.0000,Min Level,01 Aug 2025
MIN,SC-GREEN1,Screw Cap Closures,Min,DARK GREEN SARANEX SCREW CAPS,0.0000,Min Level,01 Aug 2025
MIN,SC-ORGANIC,Screw Cap Closures,Min,ORGANIC PRINTED SARANEX BLACK,0.0000,Min Level,01 Aug 2025
MIN,SC-PINK,Screw Cap Closures,Min,DARK PINK SARANEX SCREW CAPS,0.0000,Min Level,01 Aug 2025
MIN,SC-PURPLE,Screw Cap Closures,Min,PLAIN PURPLE SCREW CAPS,0.0000,Min Level,01 Aug 2025
MIN,SC-STELVINLUX,Screw Cap Closures,Min,LIGHT CREAM STELVIN LUX CLOSURES,0.0000,Min Level,01 Aug 2025
MIN,SC/SARANEX/RED,Screw Cap Closures,Min,PLAIN RED SARANEX,0.0000,Min Level,01 Aug 2025
MIN,SCREW-LEOPARD,Screw Cap Closures,Min,LEOPARD SKIN PRINTED 30X60 MM,0.0000,Min Level,01 Aug 2025
MIN,SG-MCCHA22B05KL,Sparkling / MCC Wines,Min,CAP CLASSIQUE CHARDONNAY ORG. 2022,0.0000,Min Level,01 Aug 2025
MIN,SGCABS21B06KE,Organic Red Wine,Min,SG ORGANIC CABERNET SAUVIGNON 2021,0.0000,Min Level,01 Aug 2025
MIN,SGCABS21B06KL,Organic Red Wine,Min,SG ORGANIC CABERNET SAUVIGNON 2021,0.0000,Min Level,01 Aug 2025
MIN,SGCHAR23B06KL,Organic White Wine,Min,SG CHARDONNAY ORGANIC 2023,0.0000,Min Level,01 Aug 2025
MIN,SGCHAR23B06KZIM,Organic White Wine,Min,SG CHARDONNAY 2023,0.0000,Min Level,01 Aug 2025
MIN,SGCHBL23B06KL,Organic White Wine,Min,SG CHENIN BLANC ORGANIC 2023,0.0000,Min Level,01 Aug 2025
MIN,SGCHBL23B06KLCB,Organic White Wine,Min,SG CHENIN BLANC ORGANIC 2023,0.0000,Min Level,01 Aug 2025
MIN,SGCHBL24B06KL,Organic White Wine,Min,SG CHENIN BLANC ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGCHBL24B06KLFE,Organic White Wine,Min,SG CHENIN BLANC ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGCHBL24B06UKR,Organic White Wine,Min,SG CHENIN BLANC ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGCHBLANC23B12K,Organic White Wine,Min,SG CHENIN BLANC ORGANIC 2023,0.0000,Min Level,01 Aug 2025
MIN,SGCMS21B06KINTE,Organic Red Wine,Min,SG CABERNET MERLOT SHIRAZ ORG 2021,0.0000,Min Level,01 Aug 2025
MIN,SGCMS21B06KLM,Organic Red Wine,Min,SG CABERNET MERLOT SHIRAZ ORG 2021,0.0000,Min Level,01 Aug 2025
MIN,SGCMS21B06KREU,Organic Red Wine,Min,SG CABERNET MERLOT SHIRAZ 2021,0.0000,Min Level,01 Aug 2025
MIN,SGCMS21B12K,Organic Red Wine,Min,SG CABERNET SAUV / MERLOT SHIRAZ 2021,0.0000,Min Level,01 Aug 2025
MIN,SGPNTG22B06KE,Organic Red Wine,Min,SOPHIE GERMANIER PINOTAGE 2022,0.0000,Min Level,01 Aug 2025
MIN,SGPNTG22B12K,Organic Red Wine,Min,SOPHIE GERMANIER PINOTAGE 2022,0.0000,Min Level,01 Aug 2025
MIN,SGPNTG23B06KRI,Organic Red Wine,Min,SOPHIE GERMANIER PINOTAGE 2023,0.0000,Min Level,01 Aug 2025
MIN,SGPNTG23B06KUK,Organic Red Wine,Min,SG ORGANIC PINOTAGE 2023,0.0000,Min Level,01 Aug 2025
MIN,SGROSE22B06KL,Conventional Labelled Rose Wine,Min,SG ROSE ORGANIC 2022,0.0000,Min Level,01 Aug 2025
MIN,SGROSE24B06KLFE,Organic Rose Wine,Min,SOPHIE GERMANIER ROSE ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGROSE24B06KLM,Organic Rose Wine,Min,SOPHIE GERMANIER ROSE ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGSAUSEM24B06KL,Organic White Wine,Min,SG SAUVIGNON / SEMILLON ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGSAUSEM24B06KR,Organic White Wine,Min,SG SAUVIGNON BLANC / SEMILLON 2024,0.0000,Min Level,01 Aug 2025
MIN,SGSAUSEM24B06KU,Organic White Wine,Min,SG SAUVIGNON / SEMILLON ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGSAUSEM24B12K,Organic White Wine,Min,SG SAUVIGNON BLANC / SEMILLON 2024,0.0000,Min Level,01 Aug 2025
MIN,SGSBSEM24B06KUK,Organic White Wine,Min,SG SAUVIGNON / SEMILLON ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,SGSHIRVIO21B06K,Organic Red Wine,Min,SG SHIRAZ VIOGNIER ORGANIC 2021,0.0000,Min Level,01 Aug 2025
MIN,SGSHMOVI21B06KE,Organic Red Wine,Min,SOPHIE GERMANIER SMV ORGANIC 2021,0.0000,Min Level,01 Aug 2025
MIN,SGSHMOVI21B06KL,Organic Red Wine,Min,SOPHIE GERMANIER SMV ORGANIC 2021,0.0000,Min Level,01 Aug 2025
MIN,SGSMV21B06KREUN,Organic Red Wine,Min,SG SHIRAZ MOURVEDRE VIOGNIER 2021,0.0000,Min Level,01 Aug 2025
MIN,TRCABS21A06KL,Conventional Labelled Red Wine,Min,TRIBAL CABERNET SAUVIGNON 2021,0.0000,Min Level,01 Aug 2025
MIN,TRDWHITE22A06KL,Conventional Labelled White Wine,Min,TRIBAL DRY WHITE 2022,0.0000,Min Level,01 Aug 2025
MIN,TRI-SPA-A-06-SS,Sparkling / MCC Wines,Min,TRIBAL SEMI-SWEET SPARKLING 2020,0.0000,Min Level,01 Aug 2025
MIN,TRISHIR19A06KEX,Conventional Labelled Red Wine,Min,TRIBAL SHIRAZ 2019,0.0000,Min Level,01 Aug 2025
MIN,TRPNTG20A06K,Conventional Labelled Red Wine,Min,TRIBAL PINOTAGE 2020,0.0000,Min Level,01 Aug 2025
MIN,UNCABMERL20B06K,Unlabelled Wines,Min,UNLABEL CABERNET MERLOT ORG.2020,0.0000,Min Level,01 Aug 2025
MIN,UNCABMERL20B12K,Unlabelled Wines,Min,UNLABEL CABERNET MERLOT ORG. 2020,0.0000,Min Level,01 Aug 2025
MIN,UNCHARDON24B06K,Unlabelled Wines,Min,UNLABEL CHARDONNAY ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,UNCHENIN24B06KL,Unlabelled Wines,Min,UNLABEL ORGANIC CHENIN BLANC 2024,0.0000,Min Level,01 Aug 2025
MIN,UNGRENACH24B06K,Unlabelled Wines,Min,UNLABEL GRENACH ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,UNMCC22A06KL2,Sparkling / MCC Wines,Min,UNLABEL MCC CHARDONNAY 2022,0.0000,Min Level,01 Aug 2025
