Document,ItemCode,Category,Trn,Description,Qty,Year_Mth_Week,Due_Date
QOH,RM5011,Camping Products,OH,CM - Compass Map,0.0000,On Hand,06 Oct 2025
QOH,RM5012,Camping Products,OH,FSM - Fire Starter Magnesium,0.0000,On Hand,06 Oct 2025
QOH,RM5013,Camping Products,OH,CW - Compass Wrist,0.0000,On Hand,06 Oct 2025
QOH,RM5014,Camping Products,OH,TCC - Table Cloths Clamps 4pc,0.0000,On Hand,06 Oct 2025
QOH,RM5016,Camping Products,OH,SFS- Scissors Folding Safety,13.0000,On Hand,06 Oct 2025
QOH,RM5020,Camping Products,OH,BM8 - Biners Mini 8mm 2pk,0.0000,On Hand,06 Oct 2025
QOH,RM5021,Camping Products,OH,COGI - Can Opener GI Style,0.0000,On Hand,06 Oct 2025
QOH,RM5023,Camping Products,OH,SP - Saw Pocket,0.0000,On Hand,06 Oct 2025
QOH,RM5031,Camping Products,OH,MACH - Machete,8.0000,On Hand,06 Oct 2025
QOH,RM5033,Camping Products,OH,MRWPP - Mallet Rubber With Peg Puller,0.0000,On Hand,06 Oct 2025
QOH,RM5036,Camping Products,OH,DBSFT - Dustpan _AND_ Broom Set for Tent,1.0000,On Hand,06 Oct 2025
QOH,RM5037,Camping Products,OH,SSF - Shovel Steel Folding,0.0000,On Hand,06 Oct 2025
QOH,RM5040,BLOCKED,OH,TSSF - Toaster Stainless Steel Folding,0.0000,On Hand,06 Oct 2025
QOH,RM5041,Camping Products,OH,PWPS - Pouch Waterproof Small,0.0000,On Hand,06 Oct 2025
QOH,RM5042,Camping Products,OH,PWPM - Medium Waterproof Pouch,0.0000,On Hand,06 Oct 2025
QOH,RM5043,Camping Products,OH,PWPL - Large Waterproof Pouch,0.0000,On Hand,06 Oct 2025
QOH,RM5045,Camping Products,OH,SS20L - Shower Solar 20litre,0.0000,On Hand,06 Oct 2025
QOH,RM5046,Camping Products,OH,TBE -Tarpaulin Blanket Emergency,0.0000,On Hand,06 Oct 2025
QOH,RM5047,BLOCKED,OH,GSMP - Gas Stove Mini Portable (screw),0.0000,On Hand,06 Oct 2025
QOH,RM5051,Camping Products,OH,ALDP - Aluminium Dixies (2pk),0.0000,On Hand,06 Oct 2025
QOH,RMCOM009,BLOCKED,OH,CW1 - Compass Wrist on card,0.0000,On Hand,06 Oct 2025
QOH,RN20EDNM,Gas Water Heaters _AND_ Access,OH,20litre Rinnai External Water Heater,0.0000,On Hand,06 Oct 2025
QOH,RN26EDNM,Gas Water Heaters _AND_ Access,OH,26litre Rinnai External Water Heater,0.0000,On Hand,06 Oct 2025
QOH,RSAC,BLOCKED,OH,Astro Regulator Single Kit,0.0000,On Hand,06 Oct 2025
QOH,RTIWPR,Hardware,OH,Bakkie Windscreen Protection Rubber 2.8m,38.0000,On Hand,06 Oct 2025
QOH,RTM-027S,Canister Gas Products,OH,Mapp Torch - with Hose,0.0000,On Hand,06 Oct 2025
QOH,S1BSSA,Stove _AND_ Hobs,OH,1 Burner Auto Stainless Steel Stove,8.0000,On Hand,06 Oct 2025
QOH,S20WHLP,Gas Water Heaters _AND_ Access,OH,20 Litre Zero Pressure Gas Water Heater,0.0000,On Hand,06 Oct 2025
QOH,S2BAG,BLOCKED,OH,2 Burner Auto Ignition Glass,0.0000,On Hand,06 Oct 2025
QOH,S2BGSA,Stove _AND_ Hobs,OH,2 Burner AutoBlack Glass Top,0.0000,On Hand,06 Oct 2025
QOH,S2BH204S,Stove _AND_ Hobs,OH,2 Burner Stainless Steel Hob,0.0000,On Hand,06 Oct 2025
QOH,S2BHX2G1,Stove _AND_ Hobs,OH,2 Burner Glass Hob,0.0000,On Hand,06 Oct 2025
QOH,S2BSSA,Stove _AND_ Hobs,OH,2 Burner Auto Stainless Steel Auto,0.0000,On Hand,06 Oct 2025
QOH,S2BSSAAL,Stove _AND_ Hobs,OH,2 Burner Stainless Steel Stove (Alu),43.0000,On Hand,06 Oct 2025
QOH,S2BSSAF,BLOCKED,OH,2 Burner Stainless Steel Stove _AND_ Reg/Hos,0.0000,On Hand,06 Oct 2025
QOH,S4BH604MC1,Stove _AND_ Hobs,OH,Hob 4 Burner Stainless Steel - Safegas,0.0000,On Hand,06 Oct 2025
QOH,S4BH640S,Stove _AND_ Hobs,OH,Hob 4 Burner Stainless Steel - Safegas,0.0000,On Hand,06 Oct 2025
QOH,S4BHOB,Stove _AND_ Hobs,OH,Stainless 4 Burner Hob Sunbeam,0.0000,On Hand,06 Oct 2025
QOH,S4BHX4S1,Stove _AND_ Hobs,OH,4 Burner Hob S/S (555mmx485mm),0.0000,On Hand,06 Oct 2025
QOH,S4BHX4S2,Stove _AND_ Hobs,OH,4 Burner Hob Stainless Steel - Safegas,0.0000,On Hand,06 Oct 2025
QOH,S5BH915MCI,BLOCKED,OH,5 Burner Hob S/S,0.0000,On Hand,06 Oct 2025
QOH,S5BH950S1,BLOCKED,OH,5 Burner Hob S/S with glass panel,0.0000,On Hand,06 Oct 2025
QOH,S5BH950S2,BLOCKED,OH,5 Burner Hob S/S,0.0000,On Hand,06 Oct 2025
QOH,S5BHX5G2,Stove _AND_ Hobs,OH,5 Burner Hob -Glass (Safegas),0.0000,On Hand,06 Oct 2025
QOH,S5BHX5G3,Stove _AND_ Hobs,OH,5 Burner Hob - Glass (Safegas),0.0000,On Hand,06 Oct 2025
QOH,S5BHX5S1,Stove _AND_ Hobs,OH,5 Burner Hob - Stainless Steel (Safegas),0.0000,On Hand,06 Oct 2025
QOH,S5BHX5S2,Stove _AND_ Hobs,OH,5 Burner Hob - Stainless Steel (Safegas),0.0000,On Hand,06 Oct 2025
QOH,S9150180060,Hardware,OH,P60 Zirconia Flap D 180mm,0.0000,On Hand,06 Oct 2025
QOH,S9300180060,Hardware,OH,P60 ALOX Fibre Disc 180mm,0.0000,On Hand,06 Oct 2025
QOH,SABEWC2-2,Hardware,OH,Electrical Wire Connector PCT 2-2,255.0000,On Hand,06 Oct 2025
QOH,SABEWC2-3,Hardware,OH,Electrical Wire Connector PCT 2-3,275.0000,On Hand,06 Oct 2025
QOH,SABEWC212,Hardware,OH,Electrical Wire Connector PCT 212,442.0000,On Hand,06 Oct 2025
QOH,SABEWC213,Hardware,OH,Electrical Wire Connector PCT 213,50.0000,On Hand,06 Oct 2025
QOH,SABEWC214,Hardware,OH,Electrical Wire Connector PCT 214,442.0000,On Hand,06 Oct 2025
QOH,SABEWC215,Hardware,OH,Electrical Wire Connector PCT 215,275.0000,On Hand,06 Oct 2025
QOH,SABEWC218,Hardware,OH,Electrical Wire Connector PCT 218,275.0000,On Hand,06 Oct 2025
QOH,SAFNS190,BLOCKED,OH,No smoking sign 190mmx190mm,0.0000,On Hand,06 Oct 2025
QOH,SAFS3190X380,Safety Equipment,OH,3 Safety Signs in Frame 190 x 380,0.0000,On Hand,06 Oct 2025
QOH,SAFSGSO,Safety Equipment,OH,Gas Shut Off Valve Stickers,86.0000,On Hand,06 Oct 2025
QOH,SAFSPECIAL,BLOCKED,OH,Special Safety Sign,0.0000,On Hand,06 Oct 2025
QOH,SAFSPV2,Safety Equipment,OH,Safety Signs Large (Made in RSA),303.0000,On Hand,06 Oct 2025
QOH,SAFSPV3,Safety Equipment,OH,Gas Shut off Valve Sign (Made in RSA),221.0000,On Hand,06 Oct 2025
QOH,SAFSTI,Safety Equipment,OH,Safety Gas Flow Stickers (Made in RSA),1376.0000,On Hand,06 Oct 2025
QOH,SAN1000,BLOCKED,OH,1 Litre Sanitiser,0.0000,On Hand,06 Oct 2025
QOH,SAN500,BLOCKED,OH,500ml Sanitiser,0.0000,On Hand,06 Oct 2025
QOH,SAN5000,BLOCKED,OH,5 litre Sanitiser Bottle,0.0000,On Hand,06 Oct 2025
QOH,SANEFS,BLOCKED,OH,Econo Footiser with 1ltre bottle,0.0000,On Hand,06 Oct 2025
QOH,SANEFSB,BLOCKED,OH,Spare Bottle for Foot Sanitiser,0.0000,On Hand,06 Oct 2025
QOH,SANFSG,BLOCKED,OH,Sanitiser Floor Stand Grey,0.0000,On Hand,06 Oct 2025
QOH,SBPVC100,PTFE Tape,OH,High Pressure PVC Glue - 100ml tube,124.0000,On Hand,06 Oct 2025
QOH,SBPVC50,PTFE Tape,OH,High Pressure PVC Glue - 50ml tube,203.0000,On Hand,06 Oct 2025
QOH,SBPVCHBL118,PTFE Tape,OH,PVC Cement Hot Blue Lava 118ml,81.0000,On Hand,06 Oct 2025
QOH,SBPVCHBL237,PTFE Tape,OH,PVC Cement Hot Blue Lava 237ml,48.0000,On Hand,06 Oct 2025
QOH,SBPVCHBL473,PTFE Tape,OH,PVC Cement Hot Blue Lava 473ml,91.0000,On Hand,06 Oct 2025
QOH,SBPVCO118,PTFE Tape,OH,PVC Cement Heavy Duty Clear Oatey 118ml,38.0000,On Hand,06 Oct 2025
QOH,SBPVCO237,PTFE Tape,OH,PVC Cement Heavy Duty Clear Oatey 237ml,49.0000,On Hand,06 Oct 2025
QOH,SBPVCO473,PTFE Tape,OH,PVC Cement Heavy Duty Clear Oatey 473ml,53.0000,On Hand,06 Oct 2025
QOH,SBPVCPCO473,PTFE Tape,OH,Primer _AND_ Cleaner PVC/CPVC Oatey 473ml,-6.0000,On Hand,06 Oct 2025
QOH,SBPVCRO118,BLOCKED,OH,PVC Cement Rain Shine Oatey 118ml,0.0000,On Hand,06 Oct 2025
QOH,SBPVCRO237,BLOCKED,OH,PVC Cement Rain Shine Oatey 237ml,0.0000,On Hand,06 Oct 2025
QOH,SBPVCRO473,BLOCKED,OH,PVC Cement Rain Shine Oatey 473ml,0.0000,On Hand,06 Oct 2025
QOH,SBQPSA,PTFE Tape,OH,Quiet Pipe Shock Absorber,0.0000,On Hand,06 Oct 2025
QOH,SBSWGC,BLOCKED,OH,Self Stripping Elec Wire Gel Connector,0.0000,On Hand,06 Oct 2025
QOH,SBT10,Boiling Table/Burners,OH,Single Cast Iron Boiling Table,1.0000,On Hand,06 Oct 2025
QOH,SBWCC,Hardware,OH,Waterproof Conjoint Connectors,45.0000,On Hand,06 Oct 2025
QOH,SCREWSC100,Boiling Table/Burners,OH,Screws for C100/200/300 per pack,16.0000,On Hand,06 Oct 2025
QOH,SDFLH140,Doors _AND_ Window Frames _AND_ Fitt,OH,140mm Steel Doorframe - LH,0.0000,On Hand,06 Oct 2025
QOH,SDFRH140,Doors _AND_ Window Frames _AND_ Fitt,OH,140mm Steel Doorframe - RH,0.0000,On Hand,06 Oct 2025
QOH,SFGLD,Braais _AND_ Products,OH,Short Flame Gas Lighter - Disposable,48.0000,On Hand,06 Oct 2025
QOH,SFGLWP,Braais _AND_ Products,OH,Short Gas Lighter - Wind Proof,73.0000,On Hand,06 Oct 2025
QOH,SFPBC036,Nonstock,OH,Sugar Free Protein Bar Chocolate,127.0000,On Hand,06 Oct 2025
QOH,SFPBS022,Nonstock,OH,Sugar Free Protein Bar Strawberry,127.0000,On Hand,06 Oct 2025
QOH,SG11DD,Gas Water Heaters _AND_ Access,OH,11 litre Diaphragm water heater,0.0000,On Hand,06 Oct 2025
QOH,SG12LP,Gas Water Heaters _AND_ Access,OH,12 Litre Zero Pressure (Safegas),0.0000,On Hand,06 Oct 2025
QOH,SG16DD,Gas Water Heaters _AND_ Access,OH,16 Litre Diaphragm Water Heater,0.0000,On Hand,06 Oct 2025
QOH,SG16FFB,Gas Water Heaters _AND_ Access,OH,16 Litre Fan Force Water Heater,0.0000,On Hand,06 Oct 2025
QOH,SG16LPD,Gas Water Heaters _AND_ Access,OH,16lt Gas Water Heater LP (Safegas),0.0000,On Hand,06 Oct 2025
QOH,SG4BGSO,Stove _AND_ Hobs,OH,Saffy 4 Burner Gas Stove and Oven,2.0000,On Hand,06 Oct 2025
QOH,SG6DD,Gas Water Heaters _AND_ Access,OH,6 Litre Diaphragm water heater,0.0000,On Hand,06 Oct 2025
QOH,SG9LPD,Gas Water Heaters _AND_ Access,OH,9 Litre Low Pres Water Heater (Safegas),0.0000,On Hand,06 Oct 2025
QOH,SGAUTOSP018,Stove _AND_ Hobs,OH,Auto Knob for SGC502GL,4.0000,On Hand,06 Oct 2025
QOH,SGB01,Boiling Table/Burners,OH,1 Burner Lightweight Iron Stove,4.0000,On Hand,06 Oct 2025
QOH,SGB02,Boiling Table/Burners,OH,2 Burner Lightweight Iron Stove,0.0000,On Hand,06 Oct 2025
QOH,SGH301SP04,General Spares,OH,Heater Valve SGH301,1.0000,On Hand,06 Oct 2025
QOH,SGH302SP04,Cylinders/Heaters/General,OH,ODS with bracket for Heater,0.0000,On Hand,06 Oct 2025
QOH,SHEXT,Cylinders/Heaters/General,OH,9kg to CADAC Ext (Made in RSA),21.0000,On Hand,06 Oct 2025
QOH,SHEXT 150,BLOCKED,OH,9kg to CADAC Ext 150mm (Safegas),0.0000,On Hand,06 Oct 2025
QOH,SHEXT10,Cylinders/Heaters/General,OH,10kg Composite Cylinder to CADAC Ext,4.0000,On Hand,06 Oct 2025
QOH,SHEXT150,Cylinders/Heaters/General,OH,9kg Cylinder Shoulder Stand (Blue),80.0000,On Hand,06 Oct 2025
QOH,SHINDCK,Kitchenware,OH,Cheese Knife,12.0000,On Hand,06 Oct 2025
QOH,SIMM,Lamps _AND_ General,OH,Simmer Plate,157.0000,On Hand,06 Oct 2025
QOH,SIMM02,Braais _AND_ Products,OH,Simmer Plate with Plastic Handle,7.0000,On Hand,06 Oct 2025
QOH,SKMCV,General Spares,OH,Knob for Multicontrol Valve,10.0000,On Hand,06 Oct 2025
QOH,SKMHP,General Spares,OH,Service kit for Manual Hand Pump,0.0000,On Hand,06 Oct 2025
QOH,SLIDESTAYTS6/6,Doors _AND_ Window Frames _AND_ Fitt,OH,Slidestay Top Screw 6/6 ST YP,0.0000,On Hand,06 Oct 2025
QOH,SLIDSTAY175YP,Doors _AND_ Window Frames _AND_ Fitt,OH,Slidestay 175 ST YP,0.0000,On Hand,06 Oct 2025
QOH,SLIDSTAYBS6X9.5,Doors _AND_ Window Frames _AND_ Fitt,OH,Slidingstay Bottom Screw 6mmx9.5mm ST YP,0.0000,On Hand,06 Oct 2025
QOH,SM270010180,Hardware,OH,P180 Waterproof Abrasive,0.0000,On Hand,06 Oct 2025
QOH,SM270010220,Hardware,OH,P220 Waterproof Abrasive,0.0000,On Hand,06 Oct 2025
QOH,SM270010400,Hardware,OH,P400 Waterproof Abrasive,0.0000,On Hand,06 Oct 2025
QOH,SM270010600,Hardware,OH,P600 Waterproof Abrasive,0.0000,On Hand,06 Oct 2025
QOH,SM270010800,Hardware,OH,P800 Waterproof Abrasive,0.0000,On Hand,06 Oct 2025
QOH,SM270011000,Hardware,OH,P1000 Waterproof Abrasive,0.0000,On Hand,06 Oct 2025
QOH,SM73016-21,Hardware,OH,Dust Free Sanding Block 70 x 400mm,0.0000,On Hand,06 Oct 2025
QOH,SM878650281,Stove _AND_ Hobs,OH,Smeg Gas Oven Dual Thermocouple,0.0000,On Hand,06 Oct 2025
QOH,SM911115250,Hardware,OH,Metal Cutting Wheel (115 x 2.5 x 22.23),25.0000,On Hand,06 Oct 2025
QOH,SM911230320,Hardware,OH,Metal Cutting Wheel 230 x 3 x 22.23,25.0000,On Hand,06 Oct 2025
QOH,SM913115600,Hardware,OH,Metal Grinding Wheel (115 x 6.4 x 22.23),10.0000,On Hand,06 Oct 2025
QOH,SM913230800,Hardware,OH,Metal Grinding Wheel (230 x 8.0mm),10.0000,On Hand,06 Oct 2025
QOH,SM914115100,Hardware,OH,Inox Cutting Wheel 115 x100,25.0000,On Hand,06 Oct 2025
QOH,SM914P115100,Hardware,OH,Profess Inox Cutting Wheel 115 x 1.0,25.0000,On Hand,06 Oct 2025
QOH,SM914P230190,Hardware,OH,Profess Inox Cutting Wheel 180 x 1.9,25.0000,On Hand,06 Oct 2025
QOH,SM920440100,Hardware,OH,Abrasive Sponges 4x4 Coarse,0.0000,On Hand,06 Oct 2025
QOH,SM920440300,Hardware,OH,Abrasive Sponges 4x4 Fine,0.0000,On Hand,06 Oct 2025
QOH,SM960150417,Hardware,OH,Backing Pads 7 Holes Hard 150mm,0.0000,On Hand,06 Oct 2025
QOH,SM960150418,Hardware,OH,Backing Pads 9 Holes Medium 150mm,0.0000,On Hand,06 Oct 2025
QOH,SM966440002,Hardware,OH,Handfile Velcro 70 x 400mm,0.0000,On Hand,06 Oct 2025
QOH,SMODB,Safety Equipment,OH,Smoke Detector,0.0000,On Hand,06 Oct 2025
QOH,SOAREDH16EDVA,BLOCKED,OH,Valve Assembly/Gas Section 16lt Ecodew,0.0000,On Hand,06 Oct 2025
QOH,SP16LDGOTS,Gas Water Heaters _AND_ Access,OH,16lt DG Outlet Temp Sensor,0.0000,On Hand,06 Oct 2025
QOH,SPAEDHCR130,BLOCKED,OH,Spare roof with hole 130mm,0.0000,On Hand,06 Oct 2025
QOH,SPARE-16LDHLCD,Gas Water Heaters _AND_ Access,OH,LCD Screen - Dewhot 16litre,1.0000,On Hand,06 Oct 2025
QOH,SPARE-KNOBALVA,General Spares,OH,Patio Heater HiLo Knob,0.0000,On Hand,06 Oct 2025
QOH,SPARE16LFS,BLOCKED,OH,16litre geyser flue sensor,0.0000,On Hand,06 Oct 2025
QOH,SPARE2BWH,Brass Fittings,OH,Spare Hosetail Elbow - 2 burner stove,54.0000,On Hand,06 Oct 2025
QOH,SPARE5BHB,Stove _AND_ Hobs,OH,Spare Burner for 5 Burner hob,0.0000,On Hand,06 Oct 2025
QOH,SPARE5BHT,Stove _AND_ Hobs,OH,Spare Trivet for 5 Burner Hob,1.0000,On Hand,06 Oct 2025
QOH,SPAREA10GWI,BLOCKED,OH,10litre Gas/Water Inlet,0.0000,On Hand,06 Oct 2025
QOH,SPAREA12GWI,BLOCKED,OH,12litre Gas/Water Inlet - Atlas,0.0000,On Hand,06 Oct 2025
QOH,SPAREA12LHEX,BLOCKED,OH,12 litre Heat Exchanger,0.0000,On Hand,06 Oct 2025
QOH,SPAREA12LS,BLOCKED,OH,12 Litre Water Heater Solenoid - Atlas,0.0000,On Hand,06 Oct 2025
QOH,SPAREA16LHEX,BLOCKED,OH,16 litre Heat Exchanger,0.0000,On Hand,06 Oct 2025
QOH,SPAREA16LS,BLOCKED,OH,16 Litre Water Heater Solenoid - Atlas,0.0000,On Hand,06 Oct 2025
QOH,SPAREA20LWGS,BLOCKED,OH,20litre Complete Water _AND_ Gas Section (A),0.0000,On Hand,06 Oct 2025
QOH,SPAREA20S,BLOCKED,OH,20litre Solenoid,0.0000,On Hand,06 Oct 2025
QOH,SPAREA4HSB,Stove _AND_ Hobs,OH,Spare 4 Burner Hob Small Burner _AND_ Cap,0.0000,On Hand,06 Oct 2025
QOH,SPAREA4WC,Stove _AND_ Hobs,OH,Wok Burner small cap,0.0000,On Hand,06 Oct 2025
QOH,SPAREA4WCL,Stove _AND_ Hobs,OH,Wok Burner Large Ring Cap,0.0000,On Hand,06 Oct 2025
QOH,SPAREA5BCS,Stove _AND_ Hobs,OH,Spare 5 Burner Hob Caps Set - Atlas,0.0000,On Hand,06 Oct 2025
QOH,SPAREA5HBI,Stove _AND_ Hobs,OH,Spare 5 Burner Hob Battery Ignitor Box,0.0000,On Hand,06 Oct 2025
QOH,SPAREA6LS,BLOCKED,OH,6 litre Water Heater Solenoid - Atlas,0.0000,On Hand,06 Oct 2025
QOH,SPAREA8LS,BLOCKED,OH,8 Litre Water Heater Solenoid - Atlas,0.0000,On Hand,06 Oct 2025
QOH,SPAREAFSS,Stove _AND_ Hobs,OH,Atlas Hob Flame Spreader Set,0.0000,On Hand,06 Oct 2025
QOH,SPAREAGBD,BLOCKED,OH,Spare Atlas Geyser Double Battery Box,0.0000,On Hand,06 Oct 2025
QOH,SPAREAGD50,BLOCKED,OH,50mm Atlas Geyser Diapragm,0.0000,On Hand,06 Oct 2025
QOH,SPAREAGD55,BLOCKED,OH,55mm Atlas Geyser Diaphragm,0.0000,On Hand,06 Oct 2025
QOH,SPAREAGD75,BLOCKED,OH,75mm Atlas Geyser Diaphragm,0.0000,On Hand,06 Oct 2025
QOH,SPAREAHISL,General Spares,OH,Spare Hob Ignitor Short Lead - Atlas,0.0000,On Hand,06 Oct 2025
QOH,SPAREAL2PH,Stove _AND_ Hobs,OH,Auto Pot Holder Round (2BSSA),9.0000,On Hand,06 Oct 2025
QOH,SPAREALBAH,General Spares,OH,Spare Large Burner 4 Burner Hob,0.0000,On Hand,06 Oct 2025
QOH,SPAREALGB117,Cooker Tops,OH,Potjie Cooker Top/Hotwheel Burner,25.0000,On Hand,06 Oct 2025
QOH,SPAREALGK132,General Spares,OH,Spare Knob for Alva BBQ,0.0000,On Hand,06 Oct 2025
QOH,SPAREALGR377,Cylinders/Heaters/General,OH,Burner Head Mesh for Patio Heater,0.0000,On Hand,06 Oct 2025
QOH,SPAREALHKGK106,General Spares,OH,Spare Knob for Roll -about -Heater,0.0000,On Hand,06 Oct 2025
QOH,SPAREALHKNOB,BLOCKED,OH,Alva Heater Knob GH301/302 (107),-2.0000,On Hand,06 Oct 2025
QOH,SPAREALK111,General Spares,OH,GK111 - 3 piece control knob,0.0000,On Hand,06 Oct 2025
QOH,SPAREALK127K,General Spares,OH,GK127 Kingfisher Knob,0.0000,On Hand,06 Oct 2025
QOH,SPAREALKGK109,General Spares,OH,Spare Heater Knobs 300/304/309/310/314,51.0000,On Hand,06 Oct 2025
QOH,SPAREALRHH,BLOCKED,OH,Housing Knob GH304/GH305/GH310 Heaters,0.0000,On Hand,06 Oct 2025
QOH,SPAREAWBH,General Spares,OH,Spare Wok Burner for Hob,0.0000,On Hand,06 Oct 2025
QOH,SPAREBAT,Gas Water Heaters _AND_ Access,OH,Batteries for Geysers (2pk) DURACELL,22.0000,On Hand,06 Oct 2025
QOH,SPAREBB14,BLOCKED,OH,Spare Battery Box for 14lt Zero,0.0000,On Hand,06 Oct 2025
QOH,SPAREBBA,BLOCKED,OH,Spare Water Heater Battery Box (A),0.0000,On Hand,06 Oct 2025
QOH,SPAREBTK,General Spares,OH,Blow Torch Knobs,0.0000,On Hand,06 Oct 2025
QOH,SPAREC98345S55,General Spares,OH,Control Switch/VAlve/Piezo,0.0000,On Hand,06 Oct 2025
QOH,SPARECBBQK,General Spares,OH,Cadac Patio BBQ Knob Plastic (98345S3),0.0000,On Hand,06 Oct 2025
QOH,SPARECCKNOB,Braais _AND_ Products,OH,Chad o' Chef Knob Standard Hob,0.0000,On Hand,06 Oct 2025
QOH,SPARECELG,Lamps _AND_ General,OH,Spare Easilite Lamp Glass - 1170-1,0.0000,On Hand,06 Oct 2025
QOH,SPARECFRI,General Spares,OH,Chip Fryer Ignitor,0.0000,On Hand,06 Oct 2025
QOH,SPAREDB20,BLOCKED,OH,Diaphragm Backer 20l 61mm,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE14ZGS,Gas Water Heaters _AND_ Access,OH,14litre Zero Delta Gas Section,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE16D,BLOCKED,OH,16litre Geyser Display,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE16EC,Gas Water Heaters _AND_ Access,OH,16litre Electronic Controller,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE16GI,Gas Water Heaters _AND_ Access,OH,12/16/20lt Water heater Gas Inlet only,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE16LHE,Gas Water Heaters _AND_ Access,OH,16litre Low Pressure - Heat Exchanger,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE20HE,Gas Water Heaters _AND_ Access,OH,20litre Heat Exchanger,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE20S,Gas Water Heaters _AND_ Access,OH,20litre Solenoid,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE3HVH,Cylinders/Heaters/General,OH,3 Panel Heater Valve Housing (Del),15.0000,On Hand,06 Oct 2025
QOH,SPAREDE5.5GS,Gas Water Heaters _AND_ Access,OH,Gas Section 5.5lt Delta Geyser,0.0000,On Hand,06 Oct 2025
QOH,SPAREDE50BD,BLOCKED,OH,50mm Black Diaphragm ( Delta),0.0000,On Hand,06 Oct 2025
QOH,SPAREDE54D,BLOCKED,OH,54mm Diaphragm (Delta),0.0000,On Hand,06 Oct 2025
QOH,SPAREDE5LC,Gas Water Heaters _AND_ Access,OH,5.5litre Ignition Controller - Delta,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEB12BC,Gas Piping,OH,Circlip - 1/2inch Brass,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEB12BG,Gas Piping,OH,Gasket - 1/2inch Brass,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEBD85,Gas Water Heaters _AND_ Access,OH,85mm Black Diaphragm,0.0000,On Hand,06 Oct 2025
QOH,SPAREDED87,Gas Water Heaters _AND_ Access,OH,87mm Black Diaphragm,15.0000,On Hand,06 Oct 2025
QOH,SPAREDEECD,Gas Water Heaters _AND_ Access,OH,Electronic Controller 8/10/12 litres,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEECZ,Gas Water Heaters _AND_ Access,OH,Electronic Controller - Zero Start (Del),1.0000,On Hand,06 Oct 2025
QOH,SPAREDEGPV12FFZ,Gas Water Heaters _AND_ Access,OH,Gas Proportional Valve for Typhoon 12LFF,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEGWIC12,Gas Water Heaters _AND_ Access,OH,Gas _AND_ Water Inlet Complete - 12litre,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEGWSC1216,Gas Water Heaters _AND_ Access,OH,Gas/Water Section Complete 12l/16l (Del),0.0000,On Hand,06 Oct 2025
QOH,SPAREDEHK2,Cylinders/Heaters/General,OH,2 Panel Heater Spare Knob (Del),10.0000,On Hand,06 Oct 2025
QOH,SPAREDEHK3,Cylinders/Heaters/General,OH,3 Panel Heater Spare Knob (Del),1.0000,On Hand,06 Oct 2025
QOH,SPAREDEHW,Cylinders/Heaters/General,OH,Caster/Wheel Heater (Del),34.0000,On Hand,06 Oct 2025
QOH,SPAREDEIB4B,Stove _AND_ Hobs,OH,Ignitor Box - 4 burner hob,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEIB5B,Stove _AND_ Hobs,OH,Ignitor Box - 5 Burner Hob,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEIGHG014,Stove _AND_ Hobs,OH,Ignition Wire/Ceramic/4 burner Hob HG014,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEJ3H,General Spares,OH,Jet ODS for 3 Panel Heater,20.0000,On Hand,06 Oct 2025
QOH,SPAREDEJH2H,Cylinders/Heaters/General,OH,Spare Jet _AND_ Holder for 2 Panel heater,4.0000,On Hand,06 Oct 2025
QOH,SPAREDEJH3H,Cylinders/Heaters/General,OH,Jet _AND_ Holder for 3 Panel Heater,10.0000,On Hand,06 Oct 2025
QOH,SPAREDEJS4B,Stove _AND_ Hobs,OH,Hob Spares - Jet Set 4 Burner,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEJS5B,Stove _AND_ Hobs,OH,Hob Spares - Jet Set 5 Burner,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEKHCD,Stove _AND_ Hobs,OH,8mm Circular Design knob for Hob,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEKHM,Stove _AND_ Hobs,OH,6mm Metal Knob for Hob,0.0000,On Hand,06 Oct 2025
QOH,SPAREDEMS,Gas Water Heaters _AND_ Access,OH,Micro Switch (2 wires),0.0000,On Hand,06 Oct 2025
QOH,SPAREDEMSWB,Gas Water Heaters _AND_ Access,OH,Microswitch with Bracket attached,73.0000,On Hand,06 Oct 2025
QOH,SPAREDENZTD,Gas Water Heaters _AND_ Access,OH,Temperature Display Zero Start,0.0000,On Hand,06 Oct 2025
