ItemCode,Description,CategoryDescript,Sum_Qty,StoreCode,LotNumber,Unit_Cost,Value_On_Hand,TextUserField1,TextUserField2,TextUserField3,NumericUserField1,NumericUserField2,NumericUserField3
3742,CECILPRO VX401 2.5 LITRE INCOLORE VERNIS INTERIEUR MEUBLES - BOISERIES - LAMBRIS,TIMBER MAINTENANCE,12.000,RM,24042025RM119,1609.2800,19311.3600000,,,,0.00,0.00,0.00
4110,SHINGLES SANDURA WALLABA Taper Sawn Premium Grade 1/2'' x 18'' Length / 3.5''-9'' Wide,SHINGLES,1183.756,RM,24042025RM78,1819.1500,2153429.7274000,,,,0.00,0.00,0.00
4205,SHINGLES KEMPAS TREATED SAP-FREE TAPERED 14MM X 355MM LENGTH X 100MM WIDE,SHINGLES,0.000,RM,24042025RM79,23.0000,0.0000000,,,,0.00,0.00,0.00
4210,SHINGLES KEMPAS TREATED SAP-FREE TAPERED 9MM (3-15MM) THICKNESS X 355MM LENGTH X 100MM WIDE,SHINGLES,8346.000,RM,24042025RM80,24.4800,204310.0800000,,,,0.00,0.00,0.00
4220,SHINGLES KEMPAS TREATED SAP-FREE TAPERED 9MM (3-15MM) THICKNESS X 350MM LENGTH X 100MM WIDE,SHINGLES,0.000,RM,24042025RM81,25.5500,0.0000000,,,,0.00,0.00,0.00
5210,SHERA SKIRT 12 X 100 X 3000 MODERN PROFILE,SKIRTING,0.000,RM,24042025RM125,143.2400,0.0000000,,,,0.00,0.00,0.00
6112,PLY MEL WARM WHITE 12MMX1220X2440,PLYWOOD MELAMINE,0.000,RM,24042025RM151,1037.9300,0.0000000,,,,0.00,0.00,0.00
6120,PLY MELE WHITE 6MMX1220X2440,PLYWOOD MELAMINE,599.000,RM,24042025RM152,549.5200,329162.4800000,,,,0.00,0.00,0.00
6121,PLY MEL WHITE 18MMX1220X2440,PLYWOOD MELAMINE,462.000,RM,24042025RM153,1377.8600,636571.3200000,,,,0.00,0.00,0.00
6122,PLY MEL WHITE 12MMX1220X2440,PLYWOOD MELAMINE,78.000,RM,24042025RM154,995.3900,77640.4200000,,,,0.00,0.00,0.00
6300,PLY VEN WHITE OAK 6MMX2440X1220X,PLYWOOD VENEER,155.000,RM,24042025RM155,713.5700,110603.3500000,,,,0.00,0.00,0.00
6301,PLY VEN WHITE OAK 12MMX1220X2440,PLYWOOD VENEER,66.000,RM,24042025RM156,1210.7300,79908.1800000,,,,0.00,0.00,0.00
6302,PLY VEN WHITE OAK 18MMX1220X2440,PLYWOOD VENEER,78.000,RM,24042025RM157,1509.0300,117704.3400000,,,,0.00,0.00,0.00
6403,PLYWOOD 2440X1220X3.6MM COMMERCIAL OKOUME BB/CC,PLYWOOD COMMERCIAL,270.000,RM,24042025RM158,269.8100,72848.7000000,,,,0.00,0.00,0.00
6405,PLYWOOD 2440X1220X5.2MM COMMERCIAL OKOUME BB/CC,PLYWOOD COMMERCIAL,110.000,RM,24042025RM159,336.6700,37033.7000000,,,,0.00,0.00,0.00
6412,PLYWOOD 2440X1220X12MM COMMERCIAL OKOUME BB/CC,PLYWOOD COMMERCIAL,0.000,RM,24042025RM160,673.3400,0.0000000,,,,0.00,0.00,0.00
6418,PLYWOOD 2440X1220X18MM COMMERCIAL OKOUME BB/CC,PLYWOOD COMMERCIAL,600.000,RM,24042025RM161,1000.5200,600312.0000000,,,,0.00,0.00,0.00
9108 ex-3452,SCREW TIMBER SS 8X2 TERRACE A2 ( box 350s),DECKING HARDWARE,0.000,RM,24042025RM56,3.3100,0.0000000,,,,0.00,0.00,0.00
